,ID,Year_Birth,Country,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Complain
782,2797,1977,SP,Graduation,Married,"$72,117.00 ",0,1,8/20/13,34,707,20,171,65,60,50,1,9,9,5,0
783,3934,1966,IND,Graduation,Married,"$61,286.00 ",0,1,8/2/13,34,356,0,107,19,9,117,2,7,8,5,0
784,2493,1966,GER,Graduation,Married,"$61,286.00 ",0,1,8/2/13,34,356,0,107,19,9,117,2,7,8,5,0
785,965,1971,US,Graduation,Divorced,"$55,635.00 ",0,1,11/13/12,34,235,65,164,50,49,27,4,7,7,6,0
786,7378,1981,SP,Master,Together,"$42,021.00 ",1,0,8/31/12,34,393,5,136,7,5,27,5,10,6,9,0
787,1859,1972,GER,Master,Married,"$75,251.00 ",0,0,8/27/12,34,721,111,925,97,18,18,1,7,5,5,0
788,2072,1969,CA,PhD,Together,"$53,374.00 ",0,1,8/16/12,34,896,10,101,13,10,34,6,4,9,9,0
789,8908,1959,CA,Graduation,Married,"$87,195.00 ",0,0,5/8/14,35,217,76,690,50,26,38,1,3,5,1,0
790,738,1981,IND,2n Cycle,Single,"$42,395.00 ",1,1,4/4/14,35,48,13,57,24,15,25,4,3,4,7,0
791,10129,1966,SP,Graduation,Together,"$82,427.00 ",0,0,3/12/14,35,482,147,509,104,107,107,1,3,12,1,0
792,807,1969,IND,Master,Together,"$44,602.00 ",1,1,2/15/14,35,167,2,89,0,0,34,6,6,4,8,0
793,3334,1951,SP,Graduation,Married,"$94,642.00 ",0,0,2/12/14,35,879,143,797,106,143,143,0,5,9,1,0
794,5423,1983,SA,Graduation,Together,"$28,359.00 ",1,0,10/27/13,35,6,0,5,2,1,2,1,1,2,7,0
795,4426,1975,US,Graduation,Single,"$55,801.00 ",1,1,9/22/13,35,367,4,51,6,4,95,6,7,6,7,0
796,10489,1973,SA,Graduation,Married,"$92,955.00 ",0,0,8/19/13,35,693,21,925,31,24,84,1,6,9,2,0
797,2570,1968,SP,Graduation,Together,"$56,534.00 ",0,1,7/23/13,35,691,7,61,10,0,46,4,10,7,8,0
798,3834,1962,US,Graduation,Single,"$69,627.00 ",0,1,3/17/13,35,231,161,215,171,30,53,2,8,11,5,0
799,590,1970,SP,Master,Divorced,"$78,579.00 ",0,0,12/22/12,35,816,66,549,216,66,99,1,5,4,3,0
800,4791,1980,AUS,Graduation,Together,"$44,964.00 ",1,1,12/16/12,35,19,1,17,2,0,2,1,1,3,8,0
801,5304,1974,SA,PhD,Single,"$30,899.00 ",1,0,10/13/12,35,24,0,8,0,0,1,2,1,3,6,0
802,2426,1964,SP,PhD,Divorced,"$78,825.00 ",0,0,9/14/12,35,483,74,114,169,37,18,1,5,13,3,0
803,35,1987,SP,Graduation,Married,"$25,545.00 ",1,0,9/8/12,35,32,1,64,16,12,85,3,2,3,6,0
804,8041,1971,SA,PhD,Widow,"$47,111.00 ",0,1,9/8/12,35,595,71,153,120,112,41,6,3,10,9,0
805,3584,1955,CA,PhD,Single,"$49,667.00 ",0,0,8/20/12,35,1181,26,120,17,13,39,2,5,5,8,0
806,7718,1947,SP,Master,Together,"$66,000.00 ",0,0,4/20/14,36,244,51,270,101,0,45,1,1,5,1,0
807,8605,1964,SP,PhD,Together,"$46,910.00 ",1,1,3/23/14,36,48,0,14,0,0,6,2,2,3,6,0
808,1646,1972,CA,Basic,Married,"$25,224.00 ",1,0,3/16/14,36,4,9,12,11,2,8,2,1,3,3,0
809,9206,1968,SP,Graduation,Together,"$77,382.00 ",0,1,1/7/14,36,491,48,231,112,105,134,2,5,12,1,0
810,10757,1967,SP,PhD,Divorced,"$28,420.00 ",1,0,12/24/13,36,4,2,5,2,0,0,1,1,2,6,0
811,6885,1977,CA,Graduation,Divorced,"$32,952.00 ",1,0,12/1/13,36,38,0,12,3,1,1,1,2,3,7,0
812,907,1975,SP,Graduation,Married,"$46,149.00 ",0,1,11/29/13,36,254,6,71,4,0,27,5,5,7,5,0
813,1150,1899,SP,PhD,Together,"$83,532.00 ",0,0,9/26/13,36,755,144,562,104,64,224,1,4,4,1,0
814,3867,1947,SP,PhD,Together,"$73,059.00 ",0,1,8/31/13,36,410,112,420,0,82,71,1,9,13,4,0
815,3859,1947,SA,PhD,Together,"$73,059.00 ",0,1,8/31/13,36,410,112,420,0,82,71,1,9,13,4,0
816,3265,1959,SP,Graduation,Married,"$35,701.00 ",0,0,3/19/13,36,21,1,9,7,3,5,1,1,3,6,0
817,4418,1983,CA,Master,Single,"$89,616.00 ",0,0,2/25/13,36,671,47,655,145,111,15,1,7,12,2,0
818,4611,1970,SP,Graduation,Together,"$105,471.00 ",0,0,1/21/13,36,1009,181,104,202,21,207,0,9,13,3,0
819,4530,1948,GER,Master,Widow,"$78,427.00 ",0,0,10/24/12,36,972,19,595,180,26,138,3,3,10,3,0
820,7736,1986,SP,Graduation,Married,"$22,518.00 ",1,0,10/22/12,36,11,7,12,2,2,27,2,2,2,5,0
821,942,1982,SP,Graduation,Single,"$39,660.00 ",1,0,8/8/12,36,139,13,78,20,13,36,3,7,3,9,0
822,6181,1950,US,2n Cycle,Together,"$52,203.00 ",0,0,7/31/12,36,488,21,238,56,108,28,1,8,11,6,0
823,7660,1973,CA,PhD,Alone,"$35,860.00 ",1,1,5/19/14,37,15,0,8,4,2,20,2,1,2,5,0
824,2055,1973,SP,PhD,Divorced,"$35,860.00 ",1,1,5/19/14,37,15,0,8,4,2,20,2,1,2,5,0
825,5107,1973,SP,PhD,Divorced,"$35,860.00 ",1,1,5/19/14,37,15,0,8,4,2,20,2,1,2,5,0
826,1626,1973,SA,PhD,Divorced,"$35,860.00 ",1,1,5/19/14,37,15,0,8,4,2,20,2,1,2,5,0
827,6428,1950,SP,PhD,Widow,"$76,842.00 ",0,0,5/3/14,37,605,10,345,84,54,32,1,1,7,0,0
828,9617,1951,SA,Graduation,Single,"$15,033.00 ",0,0,4/16/14,37,0,4,5,6,0,4,1,1,3,3,0
829,4339,1970,AUS,PhD,Married,"$67,353.00 ",0,1,12/31/13,37,702,17,151,0,8,35,5,5,12,2,0
830,7235,1975,GER,2n Cycle,Married,"$17,003.00 ",1,0,12/9/13,37,2,5,12,4,8,7,3,2,4,5,0
831,8527,1965,SP,Master,Together,"$65,735.00 ",1,1,12/7/13,37,239,7,119,4,15,11,5,6,6,7,0
832,1968,1971,SA,Graduation,Widow,"$45,684.00 ",1,0,12/2/13,37,5,1,5,10,0,7,1,1,2,7,0
833,9862,1969,CA,Graduation,Together,"$21,918.00 ",1,0,11/14/13,37,1,6,7,11,5,3,2,2,3,6,0
834,11075,1978,CA,Graduation,Married,"$51,267.00 ",1,1,10/29/13,37,183,2,64,7,2,12,4,3,5,4,0
835,6658,1972,SP,Graduation,Together,"$59,868.00 ",0,1,7/22/13,37,771,51,154,54,10,154,7,11,12,6,0
836,4552,1991,SP,Graduation,Married,"$51,373.00 ",0,0,6/22/13,37,83,2,101,64,26,117,1,3,3,4,0
837,10377,1958,SP,Master,Together,"$46,692.00 ",0,1,6/6/13,37,170,6,97,24,12,88,3,6,5,6,0
838,5336,1971,SP,Master,Together,"$157,733.00 ",1,0,6/4/13,37,39,1,9,2,0,8,0,1,1,1,0
840,11071,1984,CA,Graduation,Single,"$79,607.00 ",0,0,4/21/13,37,450,133,951,173,0,216,1,3,6,1,0
841,11100,1972,CA,Graduation,Divorced,"$51,813.00 ",1,1,4/11/13,37,51,2,7,0,1,2,2,2,3,7,0
842,6516,1989,AUS,Basic,Married,"$17,487.00 ",1,0,3/18/13,37,0,0,1,7,4,6,1,1,2,7,0
844,2131,1959,SP,PhD,Divorced,"$62,859.00 ",0,1,12/30/12,37,1063,89,102,16,12,25,4,9,6,6,0
845,6439,1958,SA,Graduation,Married,"$61,074.00 ",0,1,8/17/12,37,789,0,133,0,28,152,7,11,8,7,0
846,10591,1969,SP,Graduation,Widow,"$43,638.00 ",0,1,8/6/12,37,63,10,83,7,19,19,2,4,4,7,0
847,9797,1956,SP,Graduation,Married,"$58,116.00 ",0,1,4/13/14,38,228,19,130,4,11,51,2,3,8,2,0
848,9336,1969,SP,PhD,Widow,"$62,187.00 ",0,1,3/22/14,38,512,0,83,0,0,41,3,6,10,4,0
849,2174,1954,US,Graduation,Single,"$46,344.00 ",1,1,3/8/14,38,11,1,6,2,1,6,2,1,2,5,0
850,3197,1980,SP,Graduation,Married,"$77,353.00 ",0,1,12/16/13,38,275,59,107,69,101,59,2,6,8,4,0
851,9185,1966,SP,PhD,Single,"$69,759.00 ",0,0,10/28/13,38,452,20,514,13,30,0,3,4,5,3,0
852,905,1986,SA,Graduation,Divorced,"$21,846.00 ",1,0,10/22/13,38,7,17,18,6,10,26,4,4,3,8,0
853,10858,1975,SP,Graduation,Together,"$76,532.00 ",1,1,9/9/13,38,355,30,177,90,138,30,4,9,7,5,0
854,8925,1965,SP,Master,Married,"$70,053.00 ",0,1,7/3/13,38,512,53,98,81,179,89,3,8,10,5,0
855,2499,1958,SP,2n Cycle,Single,"$75,342.00 ",0,1,5/6/13,38,204,97,97,21,118,26,1,5,10,4,0
856,1109,1982,SP,Master,Together,"$27,590.00 ",1,0,4/23/13,38,6,0,5,0,0,1,1,1,2,7,0
857,326,1973,IND,Graduation,Married,"$51,148.00 ",1,1,2/18/13,38,235,6,45,8,9,12,4,5,6,6,0
858,10967,1963,SA,Graduation,Divorced,"$33,378.00 ",1,1,2/6/13,38,33,6,40,3,7,10,3,2,4,7,0
859,5370,1973,SP,PhD,Married,"$32,644.00 ",1,0,1/16/13,38,239,3,141,0,7,23,4,7,6,8,0
861,1773,1978,SA,2n Cycle,Married,"$12,393.00 ",0,0,12/4/12,38,5,6,15,11,7,13,1,2,3,9,0
862,5036,1984,SP,PhD,Single,"$42,710.00 ",1,0,11/28/12,38,252,3,42,4,3,102,2,4,3,6,0
863,4856,1957,IND,2n Cycle,Married,"$82,347.00 ",0,0,11/6/12,38,556,54,845,202,133,63,1,7,10,3,0
864,8722,1957,CA,2n Cycle,Married,"$82,347.00 ",0,0,11/6/12,38,556,54,845,202,133,63,1,7,10,3,0
865,2156,1955,SP,PhD,Married,"$22,554.00 ",1,1,11/3/12,38,27,0,10,0,0,4,4,2,4,5,0
866,2569,1987,US,Graduation,Married,"$17,323.00 ",0,0,10/10/12,38,3,14,17,6,1,5,1,1,3,8,0
867,10473,1956,SP,PhD,Widow,"$78,028.00 ",0,1,9/10/12,38,158,19,288,25,0,38,1,6,9,7,0
868,7079,1962,SA,Graduation,Divorced,"$63,887.00 ",0,1,9/8/12,38,897,23,207,15,11,92,5,9,12,6,0
869,6875,1965,CA,PhD,Together,"$32,727.00 ",0,0,8/28/12,38,167,13,180,86,13,70,2,7,5,8,0
870,6728,1985,SP,Graduation,Together,"$29,103.00 ",1,0,8/27/12,38,16,0,17,6,3,6,2,1,3,9,0
871,2471,1965,SA,Graduation,Married,"$61,482.00 ",0,0,6/27/14,39,48,58,68,16,66,43,1,3,6,2,0
872,49,1970,CA,Graduation,Single,"$20,587.00 ",1,0,5/11/14,39,2,3,6,4,1,9,1,1,2,7,0
873,4973,1970,CA,Graduation,Single,"$20,587.00 ",1,0,5/11/14,39,2,3,6,4,1,9,1,1,2,7,0
874,6387,1976,SA,PhD,Together,"$52,190.00 ",1,1,5/8/14,39,42,0,17,0,0,18,3,2,3,5,0
875,5866,1974,SP,Graduation,Together,"$48,186.00 ",1,0,3/20/14,39,97,3,66,12,7,34,3,4,4,7,0
876,8523,1968,CA,Graduation,Married,"$19,329.00 ",1,0,12/14/13,39,24,1,16,12,2,5,3,4,3,8,0
877,7901,1971,AUS,Master,Married,"$34,109.00 ",0,1,11/6/13,39,9,1,5,2,1,4,1,0,3,4,0
878,898,1986,SP,Graduation,Married,"$23,477.00 ",1,0,10/21/13,39,38,15,54,3,8,29,3,3,4,8,0
879,10242,1966,SP,PhD,Together,"$47,472.00 ",1,1,9/16/13,39,56,0,11,0,0,8,2,2,4,5,0
880,5835,1976,SP,PhD,Divorced,"$14,849.00 ",1,0,7/2/13,39,21,2,28,3,2,9,3,2,4,8,0
881,6919,1978,SP,2n Cycle,Married,"$26,224.00 ",1,0,6/4/13,39,4,7,15,13,9,15,3,2,3,6,0
882,6197,1962,SP,PhD,Single,"$27,238.00 ",1,1,4/20/13,39,37,0,17,0,0,3,3,3,3,9,0
883,10475,1970,US,Master,Together,,0,1,4/1/13,39,187,5,65,26,20,14,2,4,6,5,0
884,4201,1962,IND,Graduation,Single,"$57,967.00 ",0,1,3/3/13,39,229,7,137,4,0,91,5,4,8,5,0
885,5092,1949,SP,PhD,Widow,"$51,569.00 ",0,1,2/12/13,39,380,0,47,6,0,34,4,7,7,8,0
886,6566,1954,AUS,PhD,Married,"$72,550.00 ",1,1,11/8/12,39,826,50,317,50,38,38,9,5,12,8,0
887,6613,1970,AUS,Master,Married,"$44,511.00 ",1,0,10/12/12,39,513,7,133,46,14,14,6,8,8,8,0
888,9094,1955,SP,2n Cycle,Married,"$62,972.00 ",0,1,8/3/12,39,313,15,47,20,0,192,2,7,3,6,0
889,9847,1955,SP,2n Cycle,Married,"$62,972.00 ",0,1,8/3/12,39,313,15,47,20,0,192,2,7,3,6,0
890,10767,1989,US,PhD,Together,"$77,845.00 ",0,0,5/16/14,40,760,40,480,0,40,26,1,3,12,1,0
891,7943,1975,SA,PhD,Married,"$36,663.00 ",1,0,4/25/14,40,18,0,6,3,3,5,1,1,3,2,0
892,1055,1976,GER,Master,Married,"$53,204.00 ",1,1,3/20/14,40,29,0,8,2,0,6,1,1,3,4,0
893,1458,1982,SP,Master,Married,"$21,059.00 ",1,0,1/7/14,40,8,3,19,3,3,8,3,3,3,6,0
894,8402,1953,AUS,Master,Married,"$67,087.00 ",0,1,12/17/13,40,329,35,222,130,35,43,2,7,8,4,0
895,6246,1953,CA,Graduation,Single,"$73,892.00 ",0,0,11/13/13,40,703,102,601,0,58,43,1,3,8,1,0
896,4654,1992,SA,Graduation,Together,"$75,114.00 ",0,0,11/7/13,40,571,12,523,63,60,24,1,3,5,2,0
897,6103,1948,AUS,Graduation,Married,"$42,192.00 ",0,0,9/6/13,40,40,15,15,17,6,7,1,2,3,4,0
898,8147,1960,SP,Graduation,Married,"$31,454.00 ",1,1,7/6/13,40,28,0,11,0,0,9,3,2,3,8,0
899,10207,1978,SA,Graduation,Together,"$22,775.00 ",1,0,6/19/13,40,5,1,8,0,0,1,1,1,2,8,0
900,4838,1978,IND,Graduation,Together,"$22,775.00 ",1,0,6/19/13,40,5,1,8,0,0,1,1,1,2,8,0
901,10219,1972,CA,Graduation,Together,"$31,590.00 ",1,0,6/18/13,40,6,2,15,6,6,3,1,1,3,8,0
902,2176,1972,SA,Graduation,Married,"$80,134.00 ",1,0,5/20/13,40,1218,16,272,104,0,80,2,5,6,6,0
903,9121,1972,AUS,Graduation,Married,"$80,134.00 ",1,0,5/20/13,40,1218,16,272,104,0,80,2,5,6,6,0
904,5802,1972,GER,Basic,Married,"$14,188.00 ",0,0,2/28/13,40,2,7,11,16,12,27,1,2,4,6,0
905,10790,1985,SP,PhD,Married,"$18,169.00 ",1,0,2/19/13,40,9,0,5,0,0,7,1,1,2,8,0
906,178,1956,SP,Graduation,Married,"$62,503.00 ",0,1,2/18/13,40,478,0,193,110,75,117,4,8,11,5,0
907,2308,1954,SP,Graduation,Married,"$46,734.00 ",0,1,11/18/12,40,110,5,137,26,23,29,2,6,5,7,0
908,7431,1991,CA,PhD,Single,"$68,126.00 ",0,0,11/10/12,40,1332,17,311,23,51,86,1,7,5,9,0
909,9405,1954,SA,PhD,Married,"$52,869.00 ",1,1,10/15/12,40,84,3,61,2,1,21,3,3,4,7,0
910,10525,1986,SP,Graduation,Single,"$26,576.00 ",1,0,10/13/12,40,10,0,8,0,0,9,1,1,2,9,0
911,7503,1976,GER,Graduation,Single,"$75,825.00 ",0,0,10/12/12,40,1032,105,779,137,105,51,0,5,9,4,0
912,8783,1950,AUS,Graduation,Married,"$57,045.00 ",0,1,9/8/12,40,296,13,104,11,13,17,3,4,9,3,0
913,1403,1975,SP,2n Cycle,Together,"$34,984.00 ",1,1,9/6/12,40,8,4,15,3,5,3,2,1,3,7,0
914,4643,1973,AUS,Graduation,Married,"$27,803.00 ",1,0,8/26/12,40,8,26,46,38,9,49,2,3,4,8,0
915,3463,1975,IND,PhD,Married,"$69,283.00 ",0,1,6/14/14,41,674,62,134,0,26,8,4,7,13,5,0
916,4055,1992,SP,Basic,Single,"$18,746.00 ",1,0,5/29/14,41,2,10,11,12,9,20,2,3,3,6,0
917,7010,1965,SP,2n Cycle,Married,"$70,924.00 ",0,0,4/7/14,41,635,114,254,132,152,76,1,6,7,3,0
918,4767,1965,SP,2n Cycle,Married,"$70,924.00 ",0,0,4/7/14,41,635,114,254,132,152,76,1,6,7,3,0
919,1927,1973,GER,2n Cycle,Together,"$69,401.00 ",0,1,3/23/14,41,399,27,159,58,8,39,4,4,5,2,0
920,437,1976,AUS,Master,Divorced,"$75,012.00 ",0,0,1/25/14,41,294,142,218,164,58,151,1,3,11,1,0
921,4331,1978,SP,Master,Together,"$85,738.00 ",0,0,1/23/14,41,913,26,376,17,26,13,1,3,11,1,0
922,4084,1975,CA,Graduation,Together,"$60,934.00 ",0,1,1/17/14,41,224,155,155,192,93,54,2,6,11,4,0
923,8135,1986,SA,Master,Married,"$27,161.00 ",1,0,10/28/13,41,7,4,23,7,0,11,1,1,3,7,0
924,9750,1961,SP,PhD,Divorced,"$64,325.00 ",0,1,2/7/13,41,731,60,353,78,12,73,5,10,5,7,0
925,6682,1973,SP,Basic,Married,"$18,978.00 ",1,0,12/11/12,41,2,8,1,4,7,15,1,1,3,8,0
926,10581,1977,SP,Graduation,Married,"$41,124.00 ",1,0,10/31/12,41,281,7,84,15,0,119,7,7,4,8,0
927,3710,1984,SP,PhD,Single,"$39,684.00 ",1,0,10/12/12,41,19,0,35,6,4,17,2,2,2,7,1
928,5207,1963,SP,PhD,Married,"$53,378.00 ",1,1,9/24/12,41,489,6,152,8,6,132,10,9,6,8,0
929,9360,1982,US,Graduation,Married,"$37,040.00 ",0,0,8/8/12,41,86,2,73,69,38,48,1,4,5,8,0
930,4679,1977,SP,Master,Married,"$78,710.00 ",0,1,5/23/14,42,721,0,152,119,50,50,3,7,12,4,0
931,1340,1986,SP,Graduation,Married,"$92,910.00 ",0,0,4/24/14,42,551,137,792,179,103,33,1,6,13,1,0
932,10839,1976,CA,Graduation,Together,"$36,283.00 ",1,1,4/14/14,42,6,5,5,8,0,5,2,1,3,4,0
933,5303,1974,SA,PhD,Together,"$79,632.00 ",0,0,4/8/14,42,471,0,510,99,21,12,1,6,9,2,0
934,9829,1978,SP,Graduation,Together,"$28,587.00 ",1,0,2/12/14,42,22,4,17,12,10,13,3,2,4,6,0
935,10469,1981,IND,Graduation,Together,"$88,325.00 ",0,0,2/5/14,42,519,71,860,93,27,53,1,6,9,2,0
936,3602,1958,SP,Master,Married,"$51,412.00 ",0,1,12/31/13,42,140,3,29,4,5,14,2,3,4,4,0
937,4756,1952,SP,2n Cycle,Divorced,"$63,998.00 ",0,0,12/20/13,42,176,29,818,0,33,112,1,7,11,4,0
938,8181,1978,SP,2n Cycle,Single,"$38,593.00 ",1,0,9/13/13,42,51,12,49,17,24,24,3,4,3,8,0
939,6958,1977,AUS,Master,Married,"$27,889.00 ",1,0,7/5/13,42,14,0,4,0,0,8,1,1,2,6,0
940,10856,1980,CA,2n Cycle,Single,"$45,889.00 ",0,1,7/2/13,42,31,0,6,0,1,8,1,1,3,6,0
941,5394,1979,SP,Basic,Single,"$16,014.00 ",1,1,3/17/13,42,3,9,4,7,8,7,4,1,4,3,0
942,433,1958,CA,Master,Alone,"$61,331.00 ",1,1,3/10/13,42,534,5,47,0,5,41,5,11,6,8,0
943,6320,1976,SP,Master,Single,"$70,893.00 ",0,0,2/6/13,42,768,44,561,77,44,14,1,6,10,3,0
944,5376,1979,US,Graduation,Married,"$2,447.00 ",1,0,1/6/13,42,1,1,1725,1,1,1,15,0,0,1,0
945,1867,1957,SP,Graduation,Single,"$64,849.00 ",0,0,11/13/12,42,652,48,350,94,84,108,1,9,6,5,0
946,4324,1989,SP,Graduation,Married,"$42,387.00 ",1,0,10/29/12,42,235,0,235,19,4,191,5,8,7,8,0
947,3661,1995,IND,2n Cycle,Single,"$80,617.00 ",0,0,10/12/12,42,594,51,631,72,55,32,1,4,8,2,0
948,521,1985,SP,Graduation,Together,"$54,006.00 ",1,0,9/18/12,42,174,77,203,6,24,97,2,8,7,7,0
949,10403,1978,CA,Graduation,Together,"$16,531.00 ",1,0,6/18/14,43,2,13,6,7,5,11,3,3,3,7,0
950,7186,1966,IND,PhD,Together,"$30,843.00 ",1,1,5/26/14,43,24,0,2,0,0,9,2,1,2,5,0
951,4329,1984,AUS,PhD,Married,"$18,988.00 ",1,0,5/23/14,43,6,0,6,2,1,1,2,1,3,7,0
952,4394,1965,SP,PhD,Married,"$81,051.00 ",0,0,5/23/14,43,1142,29,249,38,29,14,1,5,12,2,0
953,1717,1988,SA,Graduation,Single,"$39,747.00 ",1,0,4/13/14,43,80,15,93,20,13,52,3,5,4,8,0
954,1016,1959,CA,PhD,Single,"$34,554.00 ",0,1,3/30/14,43,41,1,6,2,0,5,2,2,3,6,0
955,3783,1959,SA,PhD,Married,"$52,854.00 ",1,1,3/24/14,43,105,0,10,0,1,0,2,2,4,5,0
956,5848,1970,IND,Graduation,Together,"$81,205.00 ",0,0,1/13/14,43,724,74,929,97,55,130,1,5,7,2,0
957,10727,1970,SP,PhD,Married,"$69,084.00 ",1,0,11/19/13,43,1181,107,199,39,30,30,2,7,13,8,0
958,5299,1970,SP,PhD,Married,"$69,084.00 ",1,0,11/19/13,43,1181,107,199,39,30,30,2,7,13,8,0
959,6872,1974,SA,PhD,Married,"$65,352.00 ",0,1,8/21/13,43,284,3,84,4,7,23,2,4,8,4,0
960,1143,1972,CA,Graduation,Married,"$22,063.00 ",1,0,8/8/13,43,7,10,13,3,11,11,2,2,3,7,0
961,10381,1979,SP,Graduation,Single,"$47,691.00 ",0,1,7/5/13,43,14,0,3,0,0,4,1,1,2,6,0
962,11007,1968,SP,PhD,Married,"$29,187.00 ",1,0,5/9/13,43,26,0,6,0,0,2,1,1,3,8,0
963,9145,1972,CA,Graduation,Single,"$72,504.00 ",0,1,4/6/13,43,604,26,470,123,161,94,2,5,6,2,0
964,5267,1970,SP,Graduation,Divorced,"$33,986.00 ",1,0,3/14/13,43,16,2,18,2,1,5,1,1,3,7,0
965,9738,1986,SA,Master,Together,"$42,386.00 ",1,0,1/13/13,43,65,4,16,0,4,11,1,3,3,8,0
966,10212,1986,IND,Master,Together,"$42,386.00 ",1,0,1/13/13,43,65,4,16,0,4,11,1,3,3,8,0
967,10010,1953,AUS,PhD,Divorced,"$36,957.00 ",1,1,9/6/12,43,100,2,16,2,1,31,4,3,2,9,0
968,10069,1988,SA,Basic,Together,"$13,724.00 ",1,0,8/31/12,43,2,7,5,2,15,27,1,2,2,9,0
969,2694,1967,SP,Graduation,Married,"$42,664.00 ",0,1,3/18/14,44,21,0,3,0,0,0,1,1,3,6,0
970,10613,1958,SP,PhD,Together,"$37,334.00 ",1,1,2/26/14,44,26,1,16,2,2,15,4,3,4,4,0
971,4646,1951,CA,2n Cycle,Married,"$78,497.00 ",0,0,12/1/13,44,207,26,447,75,0,223,1,5,12,2,0
972,6935,1951,IND,2n Cycle,Married,"$78,497.00 ",0,0,12/1/13,44,207,26,447,75,0,223,1,5,12,2,0
973,5596,1956,SA,2n Cycle,Together,"$58,821.00 ",0,1,10/12/13,44,513,14,154,19,0,28,1,9,9,6,0
974,1044,1953,AUS,Graduation,Together,"$58,398.00 ",0,0,5/14/13,44,299,5,201,21,21,49,3,5,8,4,0
975,9274,1961,SA,Master,Married,"$80,950.00 ",0,0,3/28/13,44,525,147,112,219,147,63,1,6,9,2,0
976,9076,1980,SA,PhD,Married,"$30,732.00 ",1,0,1/5/13,44,155,1,25,0,1,3,4,4,4,8,0
977,4947,1966,SP,2n Cycle,Single,"$89,572.00 ",0,0,9/15/12,44,606,24,974,197,194,64,1,7,9,4,0
978,10176,1968,SP,Graduation,Single,"$57,107.00 ",0,1,8/24/12,44,159,0,120,0,0,137,7,4,8,8,0
979,3507,1970,US,Graduation,Single,"$76,467.00 ",1,0,8/17/12,44,676,161,426,210,44,58,2,2,5,6,0
980,9235,1957,GER,Graduation,Single,,1,1,5/27/14,45,7,0,8,2,0,1,1,1,2,7,0
981,10341,1948,AUS,Graduation,Together,"$51,315.00 ",0,0,2/23/14,45,68,28,39,16,30,41,1,2,5,2,0
982,2639,1966,SA,Graduation,Single,"$43,602.00 ",1,1,1/10/14,45,19,5,12,10,3,19,3,3,2,6,0
983,6201,1978,SP,Graduation,Single,"$38,643.00 ",1,1,11/29/13,45,22,2,14,0,1,10,2,2,3,7,1
984,7397,1951,SP,Graduation,Single,"$49,090.00 ",0,1,7/19/13,45,494,5,82,7,0,100,3,7,9,7,0
985,2181,1970,SP,Graduation,Married,"$70,617.00 ",0,0,6/23/13,45,353,61,753,40,46,27,1,3,7,2,0
986,1204,1970,SA,PhD,Married,"$67,536.00 ",0,1,5/22/13,45,1253,0,447,23,71,35,3,11,11,8,0
987,1170,1975,SP,Graduation,Married,"$27,573.00 ",1,0,3/25/13,45,50,15,110,39,15,15,4,5,4,8,0
988,8812,1979,SP,2n Cycle,Divorced,"$13,533.00 ",1,0,3/10/13,45,12,3,8,8,0,17,2,2,3,7,0
989,4690,1953,CA,Graduation,Married,"$50,725.00 ",0,1,2/13/13,45,443,10,75,0,10,48,4,8,8,8,0
990,1715,1978,AUS,Graduation,Together,"$25,851.00 ",1,0,2/11/13,45,9,4,18,7,5,5,2,2,3,7,0
991,10821,1978,SP,Graduation,Married,"$57,113.00 ",1,1,2/6/13,45,182,4,33,0,2,42,6,4,5,7,0
992,6543,1945,CA,Master,Together,"$62,847.00 ",0,0,1/15/13,45,521,168,706,80,76,61,1,3,4,2,0
993,7119,1982,SA,Graduation,Single,"$68,627.00 ",0,0,1/12/13,45,395,15,263,60,54,38,1,2,6,1,0
994,3518,1983,IND,Graduation,Married,"$25,271.00 ",1,0,12/5/12,45,10,1,18,10,4,7,1,1,2,9,0
995,1245,1966,SP,Graduation,Single,"$63,810.00 ",0,1,11/11/12,45,977,12,253,16,12,101,4,4,12,8,0
996,2561,1966,GER,Graduation,Single,"$63,810.00 ",0,1,11/11/12,45,977,12,253,16,12,101,4,4,12,8,0
997,9624,1958,SP,PhD,Together,"$65,488.00 ",0,0,6/13/14,46,603,45,207,36,18,54,1,3,6,1,0
998,10509,1955,US,Master,Single,"$36,927.00 ",1,1,6/2/14,46,51,0,16,0,0,4,2,3,3,8,0
999,7629,1977,SP,Graduation,Married,"$22,108.00 ",1,1,5/8/14,46,5,3,9,6,2,6,2,2,3,7,0
1000,7875,1949,AUS,Graduation,Married,"$72,025.00 ",0,0,4/29/14,46,967,0,617,43,50,0,1,4,13,2,0
1001,2815,1975,SP,Graduation,Married,"$33,183.00 ",1,0,2/24/14,46,7,5,39,17,15,37,2,4,3,7,0
1002,2936,1982,SA,Master,Together,"$23,661.00 ",1,0,12/4/13,46,18,0,4,0,0,1,1,1,3,7,0
1003,3665,1977,SP,2n Cycle,Together,"$25,315.00 ",1,0,11/7/13,46,1,9,8,11,3,22,3,3,3,8,0
1004,10888,1961,US,Graduation,Single,"$45,938.00 ",0,0,11/3/13,46,273,11,178,62,83,29,2,8,6,6,0
